InputID,ID,Mag,Magerr,RA,Decl,MJD,Blend
1004621,1157049020866.0,21.27,0.54,248.61323,57.2009,54866.46386,0.0
1004621,1157049020866.0,19.87,0.26,248.61206,57.20101,55297.472929999996,0.0
1004621,1157049020866.0,20.28,0.32,248.61352999999997,57.20168,55297.48647,0.0
1004621,1157049020866.0,20.08,0.28,248.61291,57.20143,55328.44075,0.0
1004621,1157049020866.0,20.56,0.38,248.61328999999998,57.20138000000001,55653.431489999995,0.0
1004621,1157049020866.0,19.15,0.19,248.6122,57.20325,56197.10182999999,0.0
1004621,1157049020958.0,19.36,0.2,248.55219,57.20401999999999,53850.41527000001,0.0
1004621,1157049020958.0,19.88,0.27,248.55284,57.20391,53850.42027,0.0
1004621,1157049020958.0,18.9,0.16,248.55243,57.20423,53850.42541,0.0
1004621,1157049020958.0,19.83,0.26,248.55159,57.20441999999999,53850.43053,0.0
1004621,1157049020958.0,19.5,0.22,248.55209,57.20437,53856.42432000001,0.0
1004621,1157049020958.0,19.72,0.25,248.55227999999997,57.204190000000004,53856.4299,0.0
1004621,1157049020958.0,19.6,0.23,248.55227999999997,57.20406,53856.43556000001,0.0
1004621,1157049020958.0,19.36,0.21,248.55254,57.20399999999999,53856.44112999999,0.0
1004621,1157049020958.0,19.84,0.26,248.55205,57.204280000000004,53880.329820000006,0.0
1004621,1157049020958.0,19.54,0.23,248.55285,57.20423,53880.338260000004,0.0
1004621,1157049020958.0,19.52,0.23,248.55198,57.20433000000001,53880.34674,0.0
1004621,1157049020958.0,20.05,0.3,248.55174,57.20372,53880.35517,0.0
1004621,1157049020958.0,19.26,0.19,248.55296,57.20417,54210.44962000001,0.0
1004621,1157049020958.0,19.66,0.23,248.55245,57.20383,54210.455239999996,0.0
1004621,1157049020958.0,19.44,0.21,248.55208,57.204269999999994,54210.46094,0.0
1004621,1157049020958.0,19.39,0.2,248.55246,57.20431,54210.46655,0.0
1004621,1157049020958.0,19.54,0.21,248.55192000000002,57.20431,54158.50607,0.0
1004621,1157049020958.0,19.72,0.23,248.55207000000001,57.204269999999994,54158.51109,0.0
1004621,1157049020958.0,19.64,0.22,248.55251,57.204280000000004,54158.51617,0.0
1004621,1157049020958.0,19.88,0.25,248.55255,57.20411,54158.52121,0.0
1004621,1157049020958.0,19.59,0.23,248.5526,57.20399000000001,54270.30162000001,0.0
1004621,1157049020958.0,19.57,0.23,248.55262000000002,57.20446,54270.30625,0.0
