InputID,ID,Mag,Magerr,RA,Decl,MJD,Blend
1001521,1132033033816.0,19.44,0.2,105.15676,31.96919,54082.34425,0.0
1001521,1132033033816.0,19.75,0.24,105.15676,31.9692,54082.35094,0.0
1001521,1132033033816.0,19.8,0.24,105.15675,31.96937,54082.35761,0.0
1001521,1132033033816.0,19.03,0.17,105.15677,31.969309999999997,54082.364239999995,0.0
1001521,1132033033816.0,20.71,0.45,105.15651000000001,31.96934000000001,53792.12179,0.0
1001521,1132033033816.0,19.72,0.27,105.15661999999999,31.96905,53792.1251,0.0
1001521,1132033033816.0,19.61,0.25,105.15678999999999,31.969209999999997,53792.12842000001,0.0
1001521,1132033033816.0,20.06,0.29,105.15636,31.96905,53794.1603,0.0
1001521,1132033033816.0,19.38,0.2,105.15678,31.969279999999998,53794.16732000001,0.0
1001521,1132033033816.0,19.52,0.22,105.15671,31.96953,53794.17424,0.0
1001521,1132033033816.0,20.14,0.32,105.15666999999999,31.96923,53794.18067,0.0
1001521,1132033033816.0,19.86,0.27,105.15659,31.9691,53737.268860000004,0.0
1001521,1132033033816.0,19.69,0.23,105.15658,31.9695,53737.27617999999,0.0
1001521,1132033033816.0,19.9,0.31,105.1565,31.96981,53737.2835,0.0
1001521,1132033033816.0,19.6,0.24,105.15661000000001,31.96905,53737.2908,0.0
1001521,1132033033816.0,19.66,0.23,105.15665,31.969379999999997,53742.30006,0.0
1001521,1132033033816.0,19.59,0.22,105.15661999999999,31.9693,53742.30614,0.0
1001521,1132033033816.0,19.33,0.19,105.15675,31.969459999999998,53742.31212,0.0
1001521,1132033033816.0,19.44,0.2,105.15656000000001,31.96922,53742.31808,0.0
1001521,1132033033816.0,19.66,0.23,105.15675,31.96932,53753.339779999995,0.0
1001521,1132033033816.0,19.85,0.26,105.15664,31.969209999999997,53753.34785,0.0
1001521,1132033033816.0,20.58,0.38,105.15659,31.969170000000002,53753.35589,0.0
1001521,1132033033816.0,19.48,0.21,105.15676,31.96929,53753.36392,0.0
1001521,1132033033816.0,19.73,0.24,105.15671999999999,31.96923,53759.23922,0.0
1001521,1132033033816.0,19.83,0.3,105.15635,31.96916,53759.24356,0.0
1001521,1132033033816.0,19.51,0.22,105.15665,31.969209999999997,53759.24791000001,0.0
1001521,1132033033816.0,19.83,0.28,105.15666,31.969209999999997,53759.252239999994,0.0
1001521,1132033033816.0,18.56,0.34,105.1564,31.96952000000001,53764.319,0.0
1001521,1132033033816.0,17.36,0.18,105.15678999999999,31.968740000000004,53764.32208,0.0
