InputID,ID,Mag,Magerr,RA,Decl,MJD,Blend
1004681,1129080047686.0,19.84,0.26,252.33876,29.662209999999998,55102.11911,0.0
1004681,1129080047686.0,20.9,0.47,252.33864,29.663890000000002,55721.34568,0.0
1004681,1129080047686.0,20.27,0.32,252.33882999999997,29.66426,55864.08125,0.0
1004681,1129080047686.0,20.44,0.35,252.33872999999997,29.663159999999998,56019.45665,0.0
1004681,1129080047686.0,20.29,0.32,252.33889,29.66328,56063.40678,0.0
1004681,1129080047686.0,21.23,0.48,252.33826000000002,29.66396,56187.18419,0.0
1004681,1129080047859.0,21.31,0.55,252.36202999999998,29.67019,53886.29158,0.0
1004681,1129080047859.0,20.7,0.41,252.36212,29.67091,54358.14193,0.0
1004681,1129080047859.0,20.73,0.42,252.3623,29.670509999999997,55141.066660000004,0.0
1004681,1129080047859.0,21.0,0.48,252.36237999999997,29.670759999999998,55339.34442,0.0
1004681,1129080047859.0,20.36,0.39,252.36223999999999,29.670859999999998,55713.31393,0.0
1004681,1129080047859.0,20.88,0.44,252.36194,29.67042,56063.42732,0.0
1004681,1129080047859.0,20.3,0.27,252.36269,29.67075,56070.408579999996,0.0
1004681,1129080047859.0,21.24,0.45,252.36215,29.669859999999996,56070.42485,0.0
1004681,1129080047859.0,21.34,0.6,252.36299,29.670740000000002,56099.26601,0.0
1004681,1129080047859.0,20.73,0.36,252.36185,29.67132,56187.17937000001,0.0
1004681,1129080048041.0,17.11,0.09,252.35497,29.66442,53470.41591,0.0
1004681,1129080048041.0,17.08,0.09,252.35499,29.6644,53470.42312,0.0
1004681,1129080048041.0,17.1,0.09,252.35501000000002,29.66445,53470.43027,0.0
1004681,1129080048041.0,17.11,0.09,252.35495,29.66437,53470.43749,0.0
1004681,1129080048041.0,17.05,0.08,252.35491000000002,29.66442,53479.37908,0.0
1004681,1129080048041.0,17.06,0.08,252.35494,29.66444000000001,53479.38779,0.0
1004681,1129080048041.0,17.15,0.09,252.35491000000002,29.66449,53479.39647,0.0
1004681,1129080048041.0,17.17,0.09,252.35488999999998,29.66442,53479.40519,0.0
1004681,1129080048041.0,17.07,0.08,252.35497,29.6644,53557.27319,0.0
1004681,1129080048041.0,17.11,0.09,252.35492999999997,29.6644,53557.27972,0.0
1004681,1129080048041.0,17.17,0.09,252.35492999999997,29.66439,53557.286239999994,0.0
1004681,1129080048041.0,17.15,0.09,252.35486,29.66443,53557.292760000004,0.0
1004681,1129080048041.0,17.15,0.09,252.35492999999997,29.66442,53562.24866000001,0.0
1004681,1129080048041.0,17.17,0.09,252.35488999999998,29.66444000000001,53562.255730000004,0.0
1004681,1129080048041.0,17.15,0.09,252.35487999999998,29.66442,53562.26283,0.0
1004681,1129080048041.0,17.15,0.09,252.35492000000002,29.664379999999998,53562.26987,0.0
1004681,1129080048041.0,17.16,0.09,252.35494,29.66443,53527.36862,0.0
1004681,1129080048041.0,17.08,0.08,252.35497,29.66437,53527.3774,0.0
1004681,1129080048041.0,17.12,0.08,252.35491000000002,29.66435,53527.38615,0.0
1004681,1129080048041.0,17.09,0.08,252.35492999999997,29.66444000000001,53527.39481000001,0.0
1004681,1129080048041.0,17.14,0.09,252.35488999999998,29.66445,53549.28297,0.0
1004681,1129080048041.0,17.06,0.09,252.3549,29.66444000000001,53549.28951,0.0
1004681,1129080048041.0,17.15,0.09,252.35495,29.66442,53549.29602,0.0
1004681,1129080048041.0,17.09,0.09,252.35485,29.66439,53549.30258,0.0
1004681,1129080048041.0,17.13,0.08,252.3549,29.6644,53497.354810000004,0.0
1004681,1129080048041.0,17.11,0.08,252.35487,29.664379999999998,53497.36292,0.0
1004681,1129080048041.0,17.15,0.09,252.35488999999998,29.66439,53497.370969999996,0.0
1004681,1129080048041.0,17.12,0.08,252.35494,29.6644,53497.379030000004,0.0
1004681,1129080048041.0,17.07,0.09,252.35492000000002,29.66443,53506.39122,0.0
1004681,1129080048041.0,17.08,0.09,252.35499,29.66447,53506.39796,0.0
1004681,1129080048041.0,17.13,0.09,252.35497,29.66447,53506.40481,0.0
1004681,1129080048041.0,17.09,0.09,252.35484,29.66444000000001,53506.41154,0.0
1004681,1129080048041.0,17.13,0.09,252.35492999999997,29.66446,53644.11585,0.0
1004681,1129080048041.0,17.15,0.09,252.35487,29.66447,53644.12074,0.0
1004681,1129080048041.0,17.12,0.09,252.35478999999998,29.66446,53644.12564,0.0
1004681,1129080048041.0,17.18,0.09,252.3549,29.66439,53644.13051,0.0
1004681,1129080048041.0,16.98,0.09,252.35487999999998,29.66444000000001,53655.10547,0.0
1004681,1129080048041.0,17.13,0.09,252.35485,29.66445,53655.11086,0.0
1004681,1129080048041.0,17.01,0.09,252.35494,29.66434000000001,53655.11626,0.0
1004681,1129080048041.0,17.12,0.09,252.35487999999998,29.664479999999998,53655.121660000004,0.0
1004681,1129080048041.0,17.23,0.09,252.35466,29.66439,53673.06052,0.0
1004681,1129080048041.0,17.01,0.08,252.35501000000002,29.66434000000001,53673.06374,0.0
1004681,1129080048041.0,17.17,0.09,252.35487999999998,29.66436,53673.067039999994,0.0
1004681,1129080048041.0,17.14,0.09,252.35497,29.66442,53673.07027,0.0
1004681,1129080048041.0,17.17,0.09,252.35496,29.6644,53627.12216,0.0
1004681,1129080048041.0,17.12,0.09,252.355,29.66443,53627.12868,0.0
1004681,1129080048041.0,17.06,0.09,252.35499,29.664409999999997,53627.1352,0.0
1004681,1129080048041.0,17.12,0.09,252.35499,29.664409999999997,53627.14173,0.0
1004681,1129080048041.0,17.13,0.09,252.35492999999997,29.66442,53834.386479999994,0.0
1004681,1129080048041.0,17.09,0.09,252.35488999999998,29.66447,53834.39559,0.0
1004681,1129080048041.0,17.16,0.09,252.35497,29.664509999999996,53834.4029,0.0
1004681,1129080048041.0,17.14,0.09,252.35487999999998,29.664379999999998,53834.4102,0.0
1004681,1129080048041.0,17.08,0.09,252.35495,29.664479999999998,53851.3747,0.0
1004681,1129080048041.0,17.16,0.09,252.35497,29.66445,53851.38206,0.0
1004681,1129080048041.0,17.08,0.09,252.35495,29.6645,53851.389429999996,0.0
1004681,1129080048041.0,17.17,0.09,252.35497,29.66442,53851.39681000001,0.0
1004681,1129080048041.0,17.17,0.2,252.35475,29.664540000000002,53925.35395,0.0
1004681,1129080048041.0,17.0,0.18,252.35494,29.66433,53925.35556,0.0
1004681,1129080048041.0,17.1,0.19,252.35491000000002,29.664379999999998,53925.35702999999,0.0
1004681,1129080048041.0,16.95,0.18,252.35487,29.6644,53925.358620000006,0.0
1004681,1129080048041.0,17.06,0.19,252.35492999999997,29.664270000000002,53900.3121,0.0
1004681,1129080048041.0,17.0,0.19,252.35497999999998,29.66436,53900.31307999999,0.0
1004681,1129080048041.0,17.03,0.19,252.35488999999998,29.664479999999998,53900.314060000004,0.0
1004681,1129080048041.0,16.89,0.18,252.35499,29.66434000000001,53900.315039999994,0.0
1004681,1129080048041.0,17.13,0.11,252.35496,29.66442,53817.50551,0.0
1004681,1129080048041.0,17.11,0.11,252.3548,29.6644,53817.507679999995,0.0
1004681,1129080048041.0,17.13,0.11,252.35497999999998,29.66447,53817.50986000001,0.0
1004681,1129080048041.0,17.16,0.11,252.35494,29.664509999999996,53817.512070000004,0.0
1004681,1129080048041.0,17.05,0.09,252.35494,29.66443,53859.4142,0.0
1004681,1129080048041.0,17.16,0.09,252.35495,29.6644,53859.42225,0.0
1004681,1129080048041.0,17.08,0.09,252.35497,29.66442,53859.43032000001,0.0
1004681,1129080048041.0,17.12,0.09,252.35488999999998,29.66446,53859.43837,0.0
1004681,1129080048041.0,17.1,0.18,252.35485,29.66437,53866.37454,0.0
1004681,1129080048041.0,17.23,0.19,252.35492999999997,29.66435,53866.37536000001,0.0
1004681,1129080048041.0,17.21,0.19,252.35475,29.6645,53866.37622000001,0.0
1004681,1129080048041.0,17.32,0.2,252.35474,29.66434000000001,53866.37722,0.0
1004681,1129080048041.0,17.08,0.18,252.35487,29.664409999999997,53874.39695,0.0
1004681,1129080048041.0,16.95,0.17,252.35477000000003,29.664379999999998,53874.39769,0.0
1004681,1129080048041.0,17.02,0.18,252.355,29.66433,53874.39845,0.0
1004681,1129080048041.0,17.06,0.18,252.35501000000002,29.66462000000001,53874.39919,0.0
1004681,1129080048041.0,17.13,0.09,252.355,29.66445,53879.40552000001,0.0
1004681,1129080048041.0,17.11,0.09,252.35485,29.66443,53879.41506,0.0
1004681,1129080048041.0,17.19,0.09,252.35488999999998,29.66445,53879.42455,0.0
1004681,1129080048041.0,17.11,0.09,252.35487999999998,29.66443,53879.434010000004,0.0
1004681,1129080048041.0,17.15,0.08,252.35497,29.66445,53886.259589999994,0.0
1004681,1129080048041.0,17.15,0.08,252.3549,29.66444000000001,53886.27026000001,0.0
1004681,1129080048041.0,17.11,0.08,252.35495,29.66444000000001,53886.28094,0.0
1004681,1129080048041.0,17.13,0.08,252.35491000000002,29.664479999999998,53886.29158,0.0
1004681,1129080048041.0,17.08,0.09,252.35488999999998,29.66442,54028.08701,0.0
1004681,1129080048041.0,17.05,0.09,252.35492000000002,29.66442,54028.09459,0.0
1004681,1129080048041.0,17.13,0.09,252.3549,29.66444000000001,54028.10223,0.0
1004681,1129080048041.0,17.13,0.09,252.35494,29.66444000000001,54028.10984,0.0
1004681,1129080048041.0,17.15,0.08,252.35497,29.66444000000001,54035.09111,0.0
1004681,1129080048041.0,17.11,0.08,252.35496,29.66444000000001,54035.095910000004,0.0
1004681,1129080048041.0,17.12,0.08,252.35495,29.66433,54035.10072,0.0
1004681,1129080048041.0,17.05,0.08,252.35491000000002,29.6644,53995.15626,0.0
1004681,1129080048041.0,17.1,0.08,252.35497999999998,29.664409999999997,53995.16586,0.0
