InputID,ID,Mag,Magerr,RA,Decl,MJD,Blend
1001401,1101029027261.0,19.71,0.24,79.77244,0.78697,53709.32167000001,0.0
1001401,1101029027261.0,19.57,0.24,79.77218,0.78696,53728.27344,0.0
1001401,1101029027261.0,19.8,0.25,79.77228000000002,0.78703,53735.25772,0.0
1001401,1101029027261.0,19.91,0.27,79.77266,0.78694,53735.26414,0.0
1001401,1101029027261.0,19.75,0.25,79.77245,0.78717,53735.27058,0.0
1001401,1101029027261.0,19.56,0.23,79.77242,0.78691,53686.42409,0.0
1001401,1101029027261.0,20.22,0.32,79.77229,0.78732,53686.43165,0.0
1001401,1101029027261.0,19.78,0.25,79.77244,0.78696,53686.43919,0.0
1001401,1101029027261.0,19.83,0.26,79.77244,0.78698,53703.32712,0.0
1001401,1101029027261.0,20.06,0.29,79.77235,0.7872600000000001,53703.33319,0.0
1001401,1101029027261.0,19.56,0.23,79.77199,0.78692,53703.33926,0.0
1001401,1101029027261.0,19.74,0.27,79.77212,0.78708,53650.44783000001,0.0
1001401,1101029027261.0,19.59,0.25,79.77245,0.78697,53650.47216000001,0.0
1001401,1101029027261.0,19.53,0.22,79.77253,0.78732,53668.41669,0.0
1001401,1101029027261.0,20.12,0.3,79.77233000000003,0.7872399999999999,53668.42873,0.0
1001401,1101029027261.0,19.88,0.26,79.77282,0.78672,53668.44088,0.0
1001401,1101029027261.0,19.54,0.22,79.77211,0.78757,53668.45295,0.0
1001401,1101029027261.0,19.75,0.24,79.77198,0.78701,54090.30071,0.0
1001401,1101029027261.0,19.91,0.26,79.77257,0.7872,54090.30877999999,0.0
1001401,1101029027261.0,19.25,0.19,79.77247,0.78704,54090.31685,0.0
1001401,1101029027261.0,19.72,0.23,79.77216999999997,0.78718,54090.32487999999,0.0
1001401,1101029027261.0,20.43,0.34,79.77218,0.78695,54099.21574,0.0
1001401,1101029027261.0,20.17,0.31,79.77254,0.78701,53790.15,0.0
1001401,1101029027261.0,19.68,0.24,79.77216999999997,0.7871100000000001,53790.15744,0.0
1001401,1101029027261.0,20.12,0.3,79.77216,0.78691,53742.24648,0.0
1001401,1101029027261.0,19.96,0.28,79.7723,0.78695,53763.25105,0.0
1001401,1101029027261.0,19.72,0.23,79.77224,0.78699,54054.35216,0.0
1001401,1101029027261.0,19.74,0.23,79.77273000000002,0.7866,54054.37097999999,0.0
1001401,1101029027261.0,19.91,0.26,79.77263,0.78688,54060.27699,0.0
1001401,1101029027261.0,19.77,0.24,79.77261,0.78705,54060.28386,0.0
1001401,1101029027261.0,19.52,0.21,79.77234,0.78722,54030.49515,0.0
1001401,1101029027261.0,20.06,0.28,79.77231,0.78682,54030.50101,0.0
1001401,1101029027261.0,19.98,0.26,79.7724,0.78687,54030.51287000001,0.0
1001401,1101029027261.0,19.78,0.24,79.77261,0.78735,54038.43534,0.0
1001401,1101029027261.0,19.39,0.2,79.77213,0.78677,54038.43961,0.0
1001401,1101029027261.0,19.63,0.22,79.77231,0.7871100000000001,54038.44386,0.0
1001401,1101029027261.0,19.58,0.22,79.77216,0.7868,54038.44816,0.0
1001401,1101029027261.0,20.17,0.29,79.77241,0.78708,53998.47594,0.0
1001401,1101029027261.0,19.65,0.22,79.77198,0.78675,53998.48126,0.0
1001401,1101029027261.0,19.89,0.26,79.77212,0.78701,54439.34083,0.0
1001401,1101029027261.0,19.67,0.23,79.77198,0.78697,54116.28337000001,0.0
1001401,1101029027261.0,19.24,0.19,79.77253,0.78701,54170.10899,0.0
1001401,1101029027261.0,19.56,0.22,79.77258,0.78699,54413.42596,0.0
1001401,1101029027261.0,19.61,0.23,79.77214000000002,0.7872,54383.44614,0.0
1001401,1101029027261.0,20.13,0.29,79.77237,0.7873399999999999,54383.45751,0.0
1001401,1101029027261.0,19.9,0.26,79.77218,0.7873100000000001,54383.46894,0.0
1001401,1101029027261.0,20.3,0.32,79.7721,0.7870199999999999,54391.40679,0.0
1001401,1101029027261.0,19.64,0.22,79.77237,0.78706,54391.41479,0.0
1001401,1101029027261.0,19.84,0.26,79.77244,0.7873,54361.44805,0.0
1001401,1101029027261.0,19.52,0.21,79.77207,0.78713,54804.35256,0.0
1001401,1101029027261.0,19.32,0.19,79.77228000000002,0.78709,54804.3598,0.0
1001401,1101029027261.0,20.91,0.44,79.77209,0.78701,54804.36713,0.0
1001401,1101029027261.0,19.84,0.25,79.77235,0.7871600000000001,54822.31272,0.0
1001401,1101029027261.0,19.81,0.24,79.77245,0.7870199999999999,54822.31866,0.0
1001401,1101029027261.0,19.9,0.26,79.7722,0.7871,54822.32478,0.0
1001401,1101029027261.0,20.23,0.3,79.77237,0.7870699999999999,54822.33081,0.0
1001401,1101029027261.0,19.54,0.24,79.77234,0.78741,54830.24708,0.0
1001401,1101029027261.0,20.1,0.32,79.77243,0.78715,54830.25249,0.0
1001401,1101029027261.0,19.81,0.28,79.77246,0.7870699999999999,54830.25785,0.0
1001401,1101029027261.0,19.95,0.3,79.77213,0.78735,54830.26318,0.0
1001401,1101029027261.0,19.94,0.29,79.7725,0.7871600000000001,54507.19798,0.0
1001401,1101029027261.0,19.88,0.27,79.77231,0.7870699999999999,54507.20395,0.0
1001401,1101029027261.0,20.11,0.3,79.77214000000002,0.78713,54507.21595,0.0
1001401,1101029027261.0,20.03,0.26,79.77235,0.78737,54477.22634,0.0
1001401,1101029027261.0,20.41,0.34,79.7723,0.78701,54477.23391,0.0
1001401,1101029027261.0,19.79,0.24,79.77234,0.78693,54477.2415,0.0
1001401,1101029027261.0,19.51,0.21,79.7723,0.78719,54477.24902999999,0.0
1001401,1101029027261.0,20.1,0.29,79.77221,0.78696,54532.14211,0.0
1001401,1101029027261.0,19.63,0.23,79.77218,0.78722,54532.14865,0.0
1001401,1101029027261.0,19.32,0.2,79.77199999999998,0.78719,54532.15516,0.0
1001401,1101029027261.0,19.55,0.22,79.77235,0.78733,54555.12227000001,0.0
1001401,1101029027261.0,19.62,0.23,79.77231,0.78678,54555.12609,0.0
1001401,1101029027261.0,19.25,0.18,79.77199,0.7870199999999999,54777.35539,0.0
1001401,1101029027261.0,19.81,0.24,79.77261999999997,0.7870199999999999,54777.36581,0.0
1001401,1101029027261.0,19.87,0.25,79.77271,0.78687,54789.40189,0.0
1001401,1101029027261.0,19.35,0.19,79.77215,0.78691,54789.41394,0.0
